序号,起点,终点,日期,热度,汽车占比（%）,火车占比（%）,飞机占比（%）,类型
3964, 北京, 天津, 2017-10-04,29.6,29,71,0,迁出
3965, 北京, 保定, 2017-10-04,29,39,61,0,迁出
3966, 北京, 长沙, 2017-10-04,25.9,0,42,58,迁出
3967, 北京, 武汉, 2017-10-04,25,13,58,29,迁出
3968, 北京, 杭州, 2017-10-04,23.5,15,41,44,迁出
3969, 北京, 石家庄, 2017-10-04,20.7,24,76,0,迁出
3970, 北京, 哈尔滨, 2017-10-04,19.1,12,48,40,迁出
3971, 杭州, 上海, 2017-10-04,28.7,35,65,0,迁出
3972, 杭州, 嘉兴, 2017-10-04,25.2,54,46,0,迁出
3973, 杭州, 北京, 2017-10-04,24.1,14,35,51,迁出
3974, 杭州, 重庆, 2017-10-04,23.9,4,35,61,迁出
3975, 杭州, 绍兴, 2017-10-04,23.6,49,51,0,迁出
3976, 杭州, 金华, 2017-10-04,20.9,47,53,0,迁出
3977, 杭州, 宁波, 2017-10-04,19.9,43,57,0,迁出
3978, 杭州, 南宁, 2017-10-04,18.1,0,36,64,迁出
3979, 杭州, 苏州, 2017-10-04,18,47,53,0,迁出
3980, 杭州, 深圳, 2017-10-04,17.6,13,16,71,迁出
3981, 广州, 佛山, 2017-10-04,40.5,46,54,0,迁出
3982, 广州, 东莞, 2017-10-04,35.4,56,44,0,迁出
3983, 广州, 上海, 2017-10-04,33.7,4,24,72,迁出
3984, 广州, 深圳, 2017-10-04,33.4,42,58,0,迁出
3985, 广州, 成都, 2017-10-04,25.4,0,24,76,迁出
3986, 广州, 清远, 2017-10-04,22.5,53,47,0,迁出
3987, 广州, 惠州, 2017-10-04,20.7,62,38,0,迁出
3988, 广州, 中山, 2017-10-04,20.2,49,51,0,迁出
3989, 广州, 武汉, 2017-10-04,19.2,16,72,12,迁出
3990, 广州, 西安, 2017-10-04,19,0,42,58,迁出
3991, 重庆, 上海, 2017-10-04,45.1,0,33,67,迁出
3992, 重庆, 北京, 2017-10-04,43.9,0,30,70,迁出
3993, 重庆, 成都, 2017-10-04,39.9,40,60,0,迁出
3994, 重庆, 天津, 2017-10-04,26.1,1,33,66,迁出
3995, 重庆, 广安, 2017-10-04,22.3,65,35,0,迁出
3996, 重庆, 杭州, 2017-10-04,21.7,5,34,61,迁出
3997, 重庆, 宁波, 2017-10-04,20.8,1,42,57,迁出
3998, 重庆, 南京, 2017-10-04,20.1,11,41,48,迁出
3999, 重庆, 深圳, 2017-10-04,19.8,23,10,67,迁出
4000, 重庆, 苏州, 2017-10-04,18.9,4,52,44,迁出
4001, 西安, 咸阳, 2017-10-04,32.8,46,54,0,迁出
4002, 西安, 渭南, 2017-10-04,28.9,38,62,0,迁出
4003, 西安, 上海, 2017-10-04,22.6,2,45,53,迁出
4004, 西安, 宝鸡, 2017-10-04,21.5,37,63,0,迁出
4005, 西安, 深圳, 2017-10-04,19.9,0,39,61,迁出
4006, 西安, 延安, 2017-10-04,17.7,38,62,0,迁出
4007, 西安, 广州, 2017-10-04,17.4,0,50,50,迁出
4008, 西安, 商洛, 2017-10-04,16.5,42,58,0,迁出
4009, 西安, 北京, 2017-10-04,16.3,20,52,28,迁出
4010, 西安, 厦门, 2017-10-04,15.4,0,54,46,迁出
4011, 深圳, 东莞, 2017-10-04,47.2,67,33,0,迁出
4012, 深圳, 上海, 2017-10-04,35,3,22,75,迁出
4013, 深圳, 惠州, 2017-10-04,33.2,60,40,0,迁出
4014, 深圳, 成都, 2017-10-04,31.3,0,19,81,迁出
4015, 深圳, 广州, 2017-10-04,31.1,41,59,0,迁出
4016, 深圳, 西安, 2017-10-04,20.9,0,37,63,迁出
4017, 深圳, 重庆, 2017-10-04,20.2,18,11,71,迁出
4018, 深圳, 武汉, 2017-10-04,19.7,14,74,12,迁出
4019, 深圳, 昆明, 2017-10-04,19.6,11,19,70,迁出
4020, 深圳, 郑州, 2017-10-04,19.6,0,45,55,迁出
4021, 成都, 重庆, 2017-10-04,38.7,39,61,0,迁出
4022, 成都, 深圳, 2017-10-04,31.8,0,25,75,迁出
4023, 成都, 资阳, 2017-10-04,27.6,55,45,0,迁出
4024, 成都, 德阳, 2017-10-04,27.4,52,48,0,迁出
4025, 成都, 广州, 2017-10-04,27.2,0,24,76,迁出
4026, 成都, 眉山, 2017-10-04,26.3,63,37,0,迁出
4027, 成都, 绵阳, 2017-10-04,25.9,43,57,0,迁出
4028, 成都, 南充, 2017-10-04,24.5,45,55,0,迁出
4029, 成都, 南京, 2017-10-04,23.8,0,42,58,迁出
4030, 成都, 乐山, 2017-10-04,23.2,45,55,0,迁出
4031, 哈尔滨, 绥化, 2017-10-04,17.8,48,52,0,迁出
4032, 哈尔滨, 北京, 2017-10-04,17.5,12,46,42,迁出
4033, 哈尔滨, 青岛, 2017-10-04,14.5,11,24,65,迁出
4034, 哈尔滨, 大庆, 2017-10-04,13.9,40,60,0,迁出
4035, 哈尔滨, 长春, 2017-10-04,13.8,31,69,0,迁出
4036, 哈尔滨, 齐齐哈尔, 2017-10-04,13.1,27,73,0,迁出
4037, 哈尔滨, 天津, 2017-10-04,12.9,10,46,44,迁出
4038, 哈尔滨, 济南, 2017-10-04,12.6,0,30,70,迁出
4039, 哈尔滨, 沈阳, 2017-10-04,12.1,17,83,0,迁出
4040, 哈尔滨, 牡丹江, 2017-10-04,11.3,22,78,0,迁出
4041, 上海, 重庆, 2017-10-04,48.2,0,36,64,迁出
4042, 上海, 北京, 2017-10-04,38.3,15,30,55,迁出
4043, 上海, 苏州, 2017-10-04,37.9,56,44,0,迁出
4044, 上海, 广州, 2017-10-04,34.9,4,28,68,迁出
4045, 上海, 深圳, 2017-10-04,34.6,4,25,71,迁出
4046, 上海, 杭州, 2017-10-04,26.7,31,69,0,迁出
4047, 上海, 西安, 2017-10-04,24,1,45,54,迁出
4048, 上海, 长春, 2017-10-04,23.8,0,24,76,迁出
4049, 上海, 南京, 2017-10-04,22.6,22,78,0,迁出
4050, 上海, 嘉兴, 2017-10-04,22.4,45,55,0,迁出
4051, 武汉, 孝感, 2017-10-04,27.4,45,55,0,迁出
4052, 武汉, 黄冈, 2017-10-04,26.6,47,53,0,迁出
4053, 武汉, 北京, 2017-10-04,22.1,17,56,27,迁出
4054, 武汉, 重庆, 2017-10-04,20.8,22,70,8,迁出
4055, 武汉, 昆明, 2017-10-04,20.1,0,33,67,迁出
4056, 武汉, 荆州, 2017-10-04,19.2,45,55,0,迁出
4057, 武汉, 宜昌, 2017-10-04,18.7,22,78,0,迁出
4058, 武汉, 沈阳, 2017-10-04,18.5,0,50,50,迁出
4059, 武汉, 成都, 2017-10-04,18.5,19,57,24,迁出
4060, 武汉, 广州, 2017-10-04,18.3,16,72,12,迁出
4061, 南京, 成都, 2017-10-04,25.9,0,48,52,迁出
4062, 南京, 上海, 2017-10-04,22.8,26,74,0,迁出
4063, 南京, 重庆, 2017-10-04,22,9,42,49,迁出
4064, 南京, 苏州, 2017-10-04,21.3,32,68,0,迁出
4065, 南京, 镇江, 2017-10-04,18.8,44,56,0,迁出
4066, 南京, 北京, 2017-10-04,17.7,17,54,29,迁出
4067, 南京, 滁州, 2017-10-04,17.5,43,57,0,迁出
4068, 南京, 无锡, 2017-10-04,16,37,63,0,迁出
4069, 南京, 淮安, 2017-10-04,16,49,51,0,迁出
4070, 南京, 常州, 2017-10-04,16,48,52,0,迁出
4071, 天津, 北京, 2017-10-04,30.1,29,71,0,迁出
4072, 天津, 重庆, 2017-10-04,26,2,33,65,迁出
4073, 天津, 上海, 2017-10-04,17.6,17,37,46,迁出
4074, 天津, 长沙, 2017-10-04,17.2,0,33,67,迁出
4075, 天津, 廊坊, 2017-10-04,16.8,57,43,0,迁出
4076, 天津, 福州, 2017-10-04,16.5,0,40,60,迁出
4077, 天津, 沧州, 2017-10-04,16.2,49,51,0,迁出
4078, 天津, 唐山, 2017-10-04,15.8,41,59,0,迁出
4079, 天津, 哈尔滨, 2017-10-04,14.2,8,50,42,迁出
4080, 天津, 保定, 2017-10-04,13.2,38,62,0,迁出
4081, 北京, 重庆, 2017-10-05,41.8,1,29,70,迁出
4082, 北京, 上海, 2017-10-05,40.3,16,40,44,迁出
4083, 北京, 天津, 2017-10-05,30.3,28,72,0,迁出
4084, 北京, 廊坊, 2017-10-05,28.7,54,46,0,迁出
4085, 北京, 长沙, 2017-10-05,28.3,0,44,56,迁出
4086, 北京, 武汉, 2017-10-05,27,14,63,23,迁出
4087, 北京, 保定, 2017-10-05,26.3,38,62,0,迁出
4088, 北京, 杭州, 2017-10-05,24.8,12,50,38,迁出
4089, 北京, 南京, 2017-10-05,21.4,14,68,18,迁出
4090, 北京, 哈尔滨, 2017-10-05,20.3,10,48,42,迁出
4091, 杭州, 上海, 2017-10-05,28.6,36,64,0,迁出
4092, 杭州, 北京, 2017-10-05,24.6,14,45,41,迁出
4093, 杭州, 嘉兴, 2017-10-05,23.7,54,46,0,迁出
4094, 杭州, 重庆, 2017-10-05,23.4,5,35,60,迁出
4095, 杭州, 绍兴, 2017-10-05,21.7,50,50,0,迁出
4096, 杭州, 宁波, 2017-10-05,18.8,42,58,0,迁出
4097, 杭州, 金华, 2017-10-05,18.6,47,53,0,迁出
4098, 杭州, 贵阳, 2017-10-05,18.1,0,27,73,迁出
4099, 杭州, 南宁, 2017-10-05,17.4,0,36,64,迁出
4100, 杭州, 湖州, 2017-10-05,16.9,57,43,0,迁出
4101, 广州, 佛山, 2017-10-05,39.5,46,54,0,迁出
4102, 广州, 深圳, 2017-10-05,35.1,44,56,0,迁出
4103, 广州, 东莞, 2017-10-05,34.6,58,42,0,迁出
4104, 广州, 上海, 2017-10-05,30.9,6,26,68,迁出
4105, 广州, 成都, 2017-10-05,25.9,0,33,67,迁出
4106, 广州, 惠州, 2017-10-05,21.7,64,36,0,迁出
4107, 广州, 清远, 2017-10-05,21.7,55,45,0,迁出
4108, 广州, 武汉, 2017-10-05,19.4,19,69,12,迁出
4109, 广州, 中山, 2017-10-05,19.3,51,49,0,迁出
4110, 广州, 南京, 2017-10-05,18.3,14,16,70,迁出
4111, 重庆, 福州, 2017-10-05,49.6,0,72,28,迁出
4112, 重庆, 上海, 2017-10-05,42.6,0,42,58,迁出
4113, 重庆, 北京, 2017-10-05,40.4,0,35,65,迁出
4114, 重庆, 成都, 2017-10-05,39.3,41,59,0,迁出
4115, 重庆, 天津, 2017-10-05,25.5,1,38,61,迁出
4116, 重庆, 南京, 2017-10-05,23.3,9,48,43,迁出
4117, 重庆, 杭州, 2017-10-05,22.2,7,47,46,迁出
4118, 重庆, 宁波, 2017-10-05,21.8,1,53,46,迁出
4119, 重庆, 武汉, 2017-10-05,21.3,25,71,4,迁出
4120, 重庆, 苏州, 2017-10-05,21,2,60,38,迁出
4121, 西安, 咸阳, 2017-10-05,30.2,45,55,0,迁出
4122, 西安, 渭南, 2017-10-05,27.3,37,63,0,迁出
4123, 西安, 上海, 2017-10-05,23.6,1,56,43,迁出
4124, 西安, 深圳, 2017-10-05,21.8,0,53,47,迁出
4125, 西安, 北京, 2017-10-05,21.2,19,68,13,迁出
4126, 西安, 宝鸡, 2017-10-05,18.9,36,64,0,迁出
4127, 西安, 广州, 2017-10-05,18.4,0,53,47,迁出
4128, 西安, 延安, 2017-10-05,17.3,39,61,0,迁出
4129, 西安, 兰州, 2017-10-05,15.8,19,80,1,迁出
4130, 西安, 商洛, 2017-10-05,15.7,41,59,0,迁出
4131, 深圳, 东莞, 2017-10-05,40.7,69,31,0,迁出
4132, 深圳, 成都, 2017-10-05,32.6,0,25,75,迁出
4133, 深圳, 上海, 2017-10-05,31.8,4,22,74,迁出
4134, 深圳, 惠州, 2017-10-05,30.8,62,38,0,迁出
4135, 深圳, 广州, 2017-10-05,30.6,42,58,0,迁出
4136, 深圳, 西安, 2017-10-05,21.8,0,37,63,迁出
4137, 深圳, 郑州, 2017-10-05,20.7,0,38,62,迁出
4138, 深圳, 重庆, 2017-10-05,19.8,19,14,67,迁出
4139, 深圳, 武汉, 2017-10-05,18.8,16,68,16,迁出
4140, 深圳, 香港, 2017-10-05,17,52,48,0,迁出
4141, 成都, 重庆, 2017-10-05,37.3,39,61,0,迁出
4142, 成都, 深圳, 2017-10-05,33.7,0,29,71,迁出
4143, 成都, 南京, 2017-10-05,28.4,0,50,50,迁出
4144, 成都, 广州, 2017-10-05,26.7,0,29,71,迁出
4145, 成都, 德阳, 2017-10-05,24.5,51,49,0,迁出
4146, 成都, 绵阳, 2017-10-05,23.7,41,59,0,迁出
4147, 成都, 资阳, 2017-10-05,23,53,47,0,迁出
4148, 成都, 眉山, 2017-10-05,22.5,63,37,0,迁出
4149, 成都, 三亚, 2017-10-05,21.5,0,27,73,迁出
4150, 成都, 武汉, 2017-10-05,21.3,16,59,25,迁出
4151, 哈尔滨, 北京, 2017-10-05,20.3,12,57,31,迁出
4152, 哈尔滨, 绥化, 2017-10-05,15.9,49,51,0,迁出
4153, 哈尔滨, 长春, 2017-10-05,14.8,29,71,0,迁出
4154, 哈尔滨, 沈阳, 2017-10-05,14.4,18,82,0,迁出
4155, 哈尔滨, 大庆, 2017-10-05,14.3,43,57,0,迁出
4156, 哈尔滨, 青岛, 2017-10-05,13.8,9,28,63,迁出
4157, 哈尔滨, 济南, 2017-10-05,13.7,0,31,69,迁出
4158, 哈尔滨, 天津, 2017-10-05,13.4,12,54,34,迁出
4159, 哈尔滨, 大连, 2017-10-05,13.1,18,80,2,迁出
4160, 哈尔滨, 齐齐哈尔, 2017-10-05,12.3,28,72,0,迁出
4161, 上海, 重庆, 2017-10-05,47.1,0,33,67,迁出
4162, 上海, 北京, 2017-10-05,40.5,16,37,47,迁出
4163, 上海, 苏州, 2017-10-05,35.1,59,41,0,迁出
4164, 上海, 深圳, 2017-10-05,34.9,4,23,73,迁出
4165, 上海, 广州, 2017-10-05,32,4,25,71,迁出
4166, 上海, 香港, 2017-10-05,28.2,0,24,76,迁出
4167, 上海, 长春, 2017-10-05,26.1,0,25,75,迁出
4168, 上海, 杭州, 2017-10-05,25.8,32,68,0,迁出
4169, 上海, 西安, 2017-10-05,24.2,0,41,59,迁出
4170, 上海, 南京, 2017-10-05,23.2,23,77,0,迁出
4171, 武汉, 北京, 2017-10-05,27.1,14,70,16,迁出
4172, 武汉, 孝感, 2017-10-05,22.3,46,54,0,迁出
4173, 武汉, 黄冈, 2017-10-05,21.7,49,51,0,迁出
4174, 武汉, 深圳, 2017-10-05,20.8,13,78,9,迁出
4175, 武汉, 昆明, 2017-10-05,20.2,0,36,64,迁出
4176, 武汉, 广州, 2017-10-05,19.7,15,74,11,迁出
4177, 武汉, 成都, 2017-10-05,19.1,18,60,22,迁出
4178, 武汉, 重庆, 2017-10-05,19,22,71,7,迁出
4179, 武汉, 沈阳, 2017-10-05,18.9,0,54,46,迁出
4180, 武汉, 上海, 2017-10-05,18.1,16,67,17,迁出
4181, 南京, 上海, 2017-10-05,24.2,24,76,0,迁出
4182, 南京, 成都, 2017-10-05,23.7,0,53,47,迁出
4183, 南京, 苏州, 2017-10-05,21.4,33,67,0,迁出
4184, 南京, 重庆, 2017-10-05,21.2,8,47,45,迁出
4185, 南京, 北京, 2017-10-05,19.6,15,60,25,迁出
4186, 南京, 长春, 2017-10-05,17.7,0,24,76,迁出
4187, 南京, 镇江, 2017-10-05,17.6,43,57,0,迁出
4188, 南京, 香港, 2017-10-05,16.9,14,11,75,迁出
4189, 南京, 南宁, 2017-10-05,16.4,0,42,58,迁出
4190, 南京, 无锡, 2017-10-05,16.2,38,62,0,迁出
4191, 天津, 北京, 2017-10-05,31,29,71,0,迁出
4192, 天津, 重庆, 2017-10-05,22.8,2,38,60,迁出
4193, 天津, 福州, 2017-10-05,17.6,0,42,58,迁出
4194, 天津, 上海, 2017-10-05,17.5,16,41,43,迁出
4195, 天津, 廊坊, 2017-10-05,16.8,58,42,0,迁出
4196, 天津, 唐山, 2017-10-05,16.2,42,58,0,迁出
4197, 天津, 沧州, 2017-10-05,15.2,50,50,0,迁出
4198, 天津, 长沙, 2017-10-05,14.8,0,41,59,迁出
4199, 天津, 哈尔滨, 2017-10-05,14.1,9,49,42,迁出
4200, 天津, 保定, 2017-10-05,13.5,38,62,0,迁出
4201, 北京, 重庆, 2017-10-06,45.2,0,31,69,迁出
4202, 北京, 上海, 2017-10-06,44.4,15,44,41,迁出
4203, 北京, 长沙, 2017-10-06,30.6,0,46,54,迁出
4204, 北京, 天津, 2017-10-06,28.9,29,71,0,迁出
4205, 北京, 武汉, 2017-10-06,28.7,14,66,20,迁出
4206, 北京, 廊坊, 2017-10-06,28.4,53,47,0,迁出
4207, 北京, 杭州, 2017-10-06,25.6,11,46,43,迁出
4208, 北京, 保定, 2017-10-06,24.7,38,62,0,迁出
4209, 北京, 南京, 2017-10-06,21.9,13,65,22,迁出
4210, 北京, 哈尔滨, 2017-10-06,21.7,11,57,32,迁出
4211, 杭州, 北京, 2017-10-06,27.8,13,49,38,迁出
4212, 杭州, 上海, 2017-10-06,27.5,35,65,0,迁出
4213, 杭州, 重庆, 2017-10-06,26.6,4,41,55,迁出
4214, 杭州, 嘉兴, 2017-10-06,23,55,45,0,迁出
4215, 杭州, 南宁, 2017-10-06,21,0,36,64,迁出
4216, 杭州, 绍兴, 2017-10-06,20.6,50,50,0,迁出
4217, 杭州, 贵阳, 2017-10-06,19.8,0,24,76,迁出
4218, 杭州, 深圳, 2017-10-06,18.6,12,26,62,迁出
4219, 杭州, 宁波, 2017-10-06,18.2,42,58,0,迁出
4220, 杭州, 金华, 2017-10-06,17.1,45,55,0,迁出
4221, 广州, 佛山, 2017-10-06,37.9,44,56,0,迁出
4222, 广州, 深圳, 2017-10-06,37.1,50,50,0,迁出
4223, 广州, 东莞, 2017-10-06,35.5,60,40,0,迁出
4224, 广州, 上海, 2017-10-06,32.9,5,29,66,迁出
4225, 广州, 成都, 2017-10-06,30.9,0,28,72,迁出
4226, 广州, 武汉, 2017-10-06,21.1,16,72,12,迁出
4227, 广州, 西安, 2017-10-06,20.3,0,38,62,迁出
4228, 广州, 惠州, 2017-10-06,19.7,64,36,0,迁出
4229, 广州, 郑州, 2017-10-06,19.5,0,62,38,迁出
4230, 广州, 昆明, 2017-10-06,19,16,25,59,迁出
4231, 重庆, 上海, 2017-10-06,45.2,0,44,56,迁出
4232, 重庆, 北京, 2017-10-06,43.2,1,35,64,迁出
4233, 重庆, 成都, 2017-10-06,38.6,41,59,0,迁出
4234, 重庆, 天津, 2017-10-06,26.2,1,35,64,迁出
4235, 重庆, 南京, 2017-10-06,24.4,8,57,35,迁出
4236, 重庆, 武汉, 2017-10-06,24.3,22,73,5,迁出
4237, 重庆, 杭州, 2017-10-06,23.7,4,49,47,迁出
4238, 重庆, 深圳, 2017-10-06,21.9,23,15,62,迁出
4239, 重庆, 苏州, 2017-10-06,21.8,2,60,38,迁出
4240, 重庆, 宁波, 2017-10-06,21.4,1,46,53,迁出
4241, 西安, 咸阳, 2017-10-06,29.6,44,56,0,迁出
4242, 西安, 上海, 2017-10-06,28,1,67,32,迁出
4243, 西安, 渭南, 2017-10-06,24.5,38,62,0,迁出
4244, 西安, 深圳, 2017-10-06,24.3,0,56,44,迁出
4245, 西安, 北京, 2017-10-06,24,18,70,12,迁出
4246, 西安, 广州, 2017-10-06,21.5,0,56,44,迁出
4247, 西安, 宝鸡, 2017-10-06,17.9,33,67,0,迁出
4248, 西安, 兰州, 2017-10-06,16.8,18,81,1,迁出
4249, 西安, 延安, 2017-10-06,16.1,38,62,0,迁出
4250, 西安, 厦门, 2017-10-06,16,0,44,56,迁出
4251, 深圳, 东莞, 2017-10-06,35.2,69,31,0,迁出
4252, 深圳, 上海, 2017-10-06,32.8,4,26,70,迁出
4253, 深圳, 成都, 2017-10-06,32.6,0,25,75,迁出
4254, 深圳, 广州, 2017-10-06,27,41,59,0,迁出
4255, 深圳, 惠州, 2017-10-06,26.3,62,38,0,迁出
4256, 深圳, 郑州, 2017-10-06,22.9,0,45,55,迁出
4257, 深圳, 西安, 2017-10-06,21.7,0,38,62,迁出
4258, 深圳, 重庆, 2017-10-06,20.2,20,11,69,迁出
4259, 深圳, 武汉, 2017-10-06,19.8,16,72,12,迁出
4260, 深圳, 昆明, 2017-10-06,17.6,11,19,70,迁出
4261, 成都, 重庆, 2017-10-06,35,40,60,0,迁出
4262, 成都, 深圳, 2017-10-06,32.4,0,31,69,迁出
4263, 成都, 南京, 2017-10-06,31,0,58,42,迁出
4264, 成都, 广州, 2017-10-06,28.4,0,29,71,迁出
4265, 成都, 德阳, 2017-10-06,23.7,49,51,0,迁出
